#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321B027D8
#Date Time: 2023-06-12 12:30:51.471
#Start: 100 Hz
#Stop: 8000 Hz
#Steps: 501
#Wavegen: Wavegen C1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 5.47316 V
#Offset: 0.000111453 V
#Relative: no
#Channel: Channel 2
#Range: 5.4696 V
#Offset: 0.000228279 V
#Relative: yes

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
1822.2,-0.006761122764826834,-23.42724622728623,-159.8975022911795
1838,-0.006235597313434044,-23.32673953840099,-176.1333791765054
1853.8,-0.00710199782351292,-23.20983379716029,167.6347580837368
1869.6,-0.006915428537085313,-23.10330717781435,151.3589707431917
1885.4,-0.007019753814801763,-22.9989946522234,135.0965452909424
1901.2,-0.007027182090351783,-22.90267962249388,118.8400910862625
1917,-0.00678447145098963,-22.78032888051041,102.6201342044171
1932.8,-0.006936832178221385,-22.6705110082867,86.38256409347727
1948.6,-0.007039942064404839,-22.57325687566956,70.12422374243599
1964.4,-0.006966095998767586,-22.46164092660686,53.88805565071806
1980.2,-0.007218373530710453,-22.35215892803041,37.67126992673003
1996,-0.007359718057767243,-22.24075291832314,21.45281189819967
2011.8,-0.006799197328929385,-22.12938618489046,5.176218129141446
2027.6,-0.006562679292458655,-22.02857957954603,-11.06291572078064
2043.4,-0.007442239522131376,-21.91395834780727,-27.27409811808024
2059.2,-0.007085412826713513,-21.80713742715425,-43.52119053499748
2075,-0.006964254236156985,-21.709467770492,-59.7511636782408
2090.8,-0.007262242718358212,-21.59482419325867,-75.97302995276533
2106.6,-0.00774482636808029,-21.49786836853606,-92.20455237853496
2122.400000000001,-0.007631935601298774,-21.38456814049832,-108.4489567216713
2138.2,-0.008443707276818979,-21.27029172081907,-124.70705077925
2154,-0.008876533283460759,-21.15428625306935,-140.9175778156855
2169.8,-0.008243584137662007,-21.05085026523215,-157.1764799090546
2185.6,-0.008090957372014648,-20.94163605757327,-173.4323827892954
2201.400000000001,-0.00849991894002403,-20.83334453997543,170.3254025107256
2217.2,-0.007669264405539581,-20.72481970101694,154.0394291395264
2233,-0.007958028454615587,-20.62837882810937,137.7966064542105
2248.800000000001,-0.009190497896040912,-20.50845428993983,121.548482928694
2264.6,-0.008549201347694536,-20.38539089921402,105.2489066440595
2280.400000000001,-0.008753101803403572,-20.2943465866925,89.0149851598983
2296.2,-0.008065358265099978,-20.19547027269591,72.78495737233109
2312,-0.008692392088103816,-20.06878502109963,56.4866160097706
2327.800000000001,-0.009381212139775413,-19.94498192691188,40.2100695548786
2343.6,-0.008371771729730061,-19.8387737054052,23.98211718084006
2359.400000000001,-0.008527328765180425,-19.74656263800694,7.686362117755226
2375.2,-0.009044392030247027,-19.63608200938808,-8.546198063371572
2391,-0.008835891796339555,-19.47951418339282,-24.81322563021719
2406.800000000001,-0.008126484121193175,-19.4027932439086,-41.04557508250008
2422.6,-0.008751035989308075,-19.27290173902141,-57.33080934052042
2438.400000000001,-0.00886783611357507,-19.15321504353413,-73.59043205447
2454.2,-0.009861703279825591,-19.03542139018349,-89.84644138360169
2470,-0.00873047840947574,-18.9228305808412,-106.1240157437601
2485.800000000001,-0.009580673801338292,-18.81340971651004,-122.3673260425266
2501.6,-0.00947467234578926,-18.69603101833533,-138.6558727673385
2517.400000000001,-0.009796084590903253,-18.58036580690205,-154.9213936473282
2533.2,-0.009077793141120722,-18.46919600615423,-171.190713512559
2549,-0.009822648452277411,-18.35900620228866,172.5144782153971
2564.800000000001,-0.009577590575901129,-18.2076784620618,156.199975104985
2580.6,-0.009926320738412923,-18.11485938776767,139.9702118308826
2596.400000000001,-0.01009218041623749,-18.0017936297092,123.6813952980937
2612.2,-0.009517154945850585,-17.88556919673671,107.3927163513673
2628,-0.0094205374334007,-17.73618217518062,91.04307162034664
2643.800000000001,-0.01000550957869449,-17.6270669717857,74.79377327429043
2659.6,-0.00979819437811544,-17.48927674641783,58.46786249300152
2675.400000000001,-0.009440579025447133,-17.35733868077062,42.17882993782413
2691.2,-0.009742798368771269,-17.18436025071962,25.7704252556042
2707,-0.009670153716366547,-17.14321702963823,9.587520586635652
2722.800000000001,-0.01024613879413695,-16.96963804241911,-6.735001638357869
2738.6,-0.009748478184998178,-16.82729080385554,-23.05695813559347
2754.400000000001,-0.01086994928782644,-16.70135488887931,-39.34508868836888
2770.2,-0.01042310939123443,-16.5541513189519,-55.7572431271783
2786,-0.01037092441153169,-16.43108876724893,-72.02363113178805
2801.800000000001,-0.01025818477371949,-16.28757246012278,-88.27972011513629
2817.6,-0.0107849316223005,-16.1559513076051,-104.6463081249367
2833.400000000001,-0.01089940622634015,-16.1189773542945,-120.8558551257952
2849.2,-0.01079074407200984,-15.93871656881252,-137.2157877710941
2865,-0.009977912064309908,-15.82836240126665,-153.5481909758644
2880.800000000001,-0.01099656161100626,-15.67068032776848,-169.8557099293743
2896.6,-0.01068980760368234,-15.5382986587127,173.7811384144725
2912.400000000001,-0.01061093328810626,-15.32413158015618,157.368711526901
2928.2,-0.0108687230434394,-15.23574195905819,141.0602031339518
2944,-0.01061453224415542,-15.06646969994183,124.6888634074736
2959.800000000001,-0.01183409013364409,-14.90352587487564,108.2909213901634
2975.6,-0.01107231073511392,-14.75201795463231,91.91666111878806
2991.400000000001,-0.01038577192824117,-14.59414049804246,75.53668868135
3007.2,-0.01216692118551887,-14.4375344853321,59.14278597323197
3023,-0.0106098545889437,-14.2701162378674,42.748011855142
3038.800000000001,-0.01079361936469723,-14.13154303634465,26.36648555029981
3054.6,-0.01193072076668695,-13.89487988126715,9.911947238366508
3070.400000000001,-0.01125196608412007,-13.79297049674083,-6.33779162466625
3086.2,-0.01058549817326168,-13.51615797694929,-23.07684392768203
3102,-0.0121198598304144,-13.41793382947118,-39.46771449032313
3117.800000000001,-0.01142305351270247,-13.14762180566547,-55.83013571499246
3133.6,-0.01190486788462367,-12.84099729287012,-72.85809096702886
3149.400000000001,-0.01178283833265087,-12.87655102084905,-88.76350188611919
3165.2,-0.01160000317317412,-12.799450532255,-104.8123030900408
3181,-0.01152541800210239,-12.65390092593831,-120.9491240090893
3196.800000000001,-0.01128110136601865,-12.44347470251045,-137.7244350587407
3212.6,-0.01291187320853995,-11.77365136065554,-155.3716365427112
3228.400000000001,-0.01169992111525818,-12.0609732786797,-170.6895210548645
3244.2,-0.01203017913182595,-11.15513839600844,171.1908537778012
3260,-0.01187608163549117,-11.58437377133482,155.9962268106711
3275.800000000001,-0.01252208385718254,-10.89094725437881,138.627819568708
3291.6,-0.01179942238447088,-10.59934894689195,121.444755074993
3307.400000000001,-0.01211700850929591,-10.38839580910658,105.1531125671079
3323.2,-0.01221941239926339,-9.912026227295899,87.75249785019979
3339,-0.01239750511036309,-9.742044131829289,71.39512128595008
3354.800000000001,-0.01192351267698147,-9.467682631934984,54.43266107728742
3370.6,-0.01247358783650052,-9.183163299160661,37.37155846889979
3386.400000000001,-0.01196042282003815,-8.761055520943945,20.21883874775121
3402.2,-0.01145369659833167,-8.266709433760081,2.660707843912793
3418,-0.01218538349686439,-7.648897131767779,-14.98419779721511
3433.800000000001,-0.01230561100161474,-7.579960133449179,-31.65713587139168
3449.6,-0.0124207036863202,-0.163986446667945,-117.4270511234105
3465.400000000001,-0.01245488316900823,-0.1441034790790363,-134.0165842623319
3481.2,-0.01279956226871787,-0.1410386976282948,-150.0438018056159
3497,-0.01306482538977385,-0.1399623347195493,-166.0146679895626
3512.800000000001,-0.01372166953372345,-0.1357375355968088,178.0196774444609
3528.6,-0.01309186998782317,-0.1346401415389407,162.106405131909
3544.400000000001,-0.01291057964449932,-0.1322321012078754,146.0161368586279
3560.2,-0.0132523538455762,-0.1305017668789015,130.1630172625348
3576,-0.01282494041805037,-0.1299423919796103,114.0684848561296
3591.800000000001,-0.01372365361988541,-0.1279167528153848,98.00802133200006
3607.6,-0.01291269700047165,-0.1259196060125133,82.07017927665956
3623.400000000001,-0.01371350356927233,-0.1248455767701693,66.04938061548891
3639.2,-0.01324506026602891,-0.1249197742295151,50.13492374261219
3655,-0.01343486403976158,-0.1231878869485316,34.01552006341674
3670.800000000001,-0.01258932883150222,-0.1229726179985604,18.06349799858035
3686.6,-0.01353934595865733,-0.1245114102487236,1.901616795872326
3702.400000000001,-0.01324070207621159,-0.1233718732284936,-14.09059687448189
3718.2,-0.01315576111441315,-0.1219607519623198,-30.15865552619803
3734,-0.01302356427797222,-0.120678877165062,-46.18306593361618
3749.800000000001,-0.01344117091888514,-0.1195024302874934,-62.23911656914977
3765.6,-0.0141129255794082,-0.1192377592438525,-78.30158158261816
3781.400000000001,-0.01402473539060543,-0.1187694959852212,-94.31134991770486
3797.2,-0.01474580983712474,-0.1165199383110093,-110.4697935010306
3813,-0.0143496122366684,-0.1165675464568017,-126.2670126072446
3828.800000000001,-0.01485778737798021,-0.1168911643318686,-142.3702772925743
3844.6,-0.01416744431162869,-0.1158234159791838,-158.5685578884124
3860.400000000001,-0.01399276521024104,-0.1149544037682335,-174.5054523826447
3876.2,-0.01415990365704128,-0.1143311895237535,169.3867474960911
3892,-0.01422847458990089,-0.1127958757751895,153.2320169624221
3907.800000000001,-0.01452149106371563,-0.1140798855843225,137.2309755303524
3923.6,-0.01429544075788345,-0.1140526707828608,121.1159002495266
3939.400000000001,-0.01419088293487566,-0.1131096083936858,104.9601427602909
3955.2,-0.01445171832489947,-0.1113028654137263,89.22143117745102
3971,-0.01479077575565341,-0.1119671857451748,72.9413806905404
3986.800000000001,-0.0149462045730062,-0.1110991207099337,56.84931667120217
4002.6,-0.01423558912041033,-0.1107936406459677,40.81006688653949
4018.400000000001,-0.01433060394738435,-0.1103350131451549,24.68986043843069
4034.2,-0.01406077774594155,-0.1098815863708838,8.714259513786155
4050,-0.01434504427031299,-0.1090275049295516,-7.417879658844013
4065.800000000001,-0.01539135462087273,-0.1083633661345236,-23.40933824601394
4081.6,-0.01471291855311471,-0.1082255238446137,-39.61213631048393
4097.400000000001,-0.01521868830924365,-0.1061251274927095,-55.45141020750706
4113.200000000001,-0.01400088245764923,-0.1060987424022521,-71.81953883726592
4129.000000000001,-0.01428452582576572,-0.1064263382772097,-87.6056590204757
4144.800000000001,-0.01580743520232778,-0.1047587366704305,-103.7932422122708
4160.6,-0.01500121056244888,-0.1056852827515867,-119.8941195486074
4176.400000000001,-0.01561333329573402,-0.1054193838461678,-135.812302391821
4192.200000000001,-0.01541379285923183,-0.1056350240213608,-152.088839419522
4208.000000000001,-0.01499760214828336,-0.1057066137978052,-168.1325393129048
4223.8,-0.01503842008405717,-0.1064495409928368,175.8531996796432
4239.6,-0.0167596567883847,-0.1070275589234202,159.8820187460729
4255.400000000001,-0.01620970279846627,-0.1080478017697381,143.8637291726097
4271.200000000001,-0.01657734229650161,-0.1082708555461979,127.8392575070827
4287.000000000001,-0.01536066237897653,-0.1100295803327639,111.7985020336288
4302.800000000001,-0.01574359140238901,-0.1105109827914544,95.7351191913173
4318.600000000001,-0.01609978744182916,-0.111523091823928,79.7124270664123
4334.400000000001,-0.01774213667071934,-0.1124313965702411,63.74370057752139
4350.200000000001,-0.01629583772467186,-0.1124302482759477,47.50686495825916
4366.000000000001,-0.01581227398287137,-0.1134961027243983,31.60226610955747
4381.800000000001,-0.01564418151128097,-0.1155775134136684,15.62703075162814
4397.600000000001,-0.01493284174542877,-0.1177287119269127,-0.5194586861010635
4413.400000000001,-0.01547420055301788,-0.1204051225903651,-16.28620996477462
4429.200000000001,-0.01661987494645554,-0.1214877654182844,-32.40878130411501
4445.000000000001,-0.01623127659710572,-0.1223240507172955,-48.54016801237752
4460.800000000001,-0.01612400134350338,-0.1252394743612436,-64.44896780462892
4476.600000000001,-0.01585838823014375,-0.1281195659977329,-80.44548074336225
4492.400000000001,-0.01571100243454832,-0.1295758017706556,-96.38158901221543
4508.200000000001,-0.01575236589404784,-0.1335861531053321,-112.3324306736794
4524.000000000001,-0.01711722701851243,-0.1350665625236776,-128.3502080113329
4539.800000000001,-0.01965130460333354,-0.1390557075081271,-144.2315638833568
4555.600000000001,-0.0168348305005235,-0.142486472554556,-160.2024912627616
4571.400000000001,-0.01682605359857037,-0.1468613623500995,-176.1043901070427
4587.200000000001,-0.01653821100041799,-0.1488017032716777,167.8676210980413
4603.000000000001,-0.01706663528545671,-0.1526557972049938,152.0807938833732
4618.800000000001,-0.01729788782486644,-0.1565179442224416,136.1083332060833
4634.600000000001,-0.0187905040677326,-0.1609720215904925,120.1933177073071
4650.400000000001,-0.01711510859608393,-0.165436150468962,104.1278135658014
4666.200000000001,-0.01723536970409292,-0.1712983461746347,88.30808191640195
4682.000000000001,-0.01683244749236103,-0.176235760472304,72.33335920153085
4697.800000000001,-0.01548555309514048,-0.1851601014698648,56.60874813407904
4713.600000000001,-0.01616342126318403,-0.1876690664717857,40.54250104811604
4729.400000000001,-0.01652618863553294,-0.1969023981564607,24.80141963491515
4745.200000000001,-0.01766120137007136,-0.2039195638493916,8.955125450403738
4761.000000000001,-0.01951432767471506,-0.2094477336998597,-6.954228211338519
4776.800000000001,-0.01668741708871833,-0.219048002824929,-22.74216277619967
4792.600000000001,-0.01722061942855677,-0.224134690268722,-38.68745327779857
4808.400000000001,-0.01625603395060627,-0.2369352293522663,-54.32730446286416
4824.200000000001,-0.01675696376061796,-0.2421164095374425,-70.22364156135141
4840.000000000001,-0.01730632042259559,-0.2521556596961166,-86.00176686684109
4855.800000000001,-0.01872701826423551,-0.2616608219665965,-101.9723112042627
4871.600000000001,-0.0194042177474058,-0.280209981450083,-117.5446729178918
4887.400000000001,-0.0176815810023511,-0.2864656344795822,-133.4421097354139
4903.200000000001,-0.01777931600092566,-0.300040510783126,-149.1513141837615
4919.000000000001,-0.0177593641100643,-0.3196767374697996,-164.8090865571913
4934.800000000001,-0.0179103768632926,-0.3302287743064821,179.3148561225868
4950.600000000001,-0.01727563563046829,-0.3488318446940394,163.6796153011411
4966.400000000001,-0.01781055225541436,-0.368672520853588,148.0242105919791
4982.200000000001,-0.01877640718069673,-0.3856748539427524,132.2636499407922
4998.000000000001,-0.02177048401912808,-0.4036335715222076,116.5648556665334
5013.800000000001,-0.01790980232671194,-0.4239130459059126,100.8439164550778
5029.600000000001,-0.01758965716541872,-0.4456784268800298,85.18969162294539
5045.400000000001,-0.01780714388703056,-0.4751022910574058,69.62932612871809
5061.200000000001,-0.01746675481131953,-0.4926335053917752,53.82541183772371
5077.000000000001,-0.01677503161131499,-0.5272276463932273,38.28872342533241
5092.800000000001,-0.01765601669112106,-0.5502869820220548,22.5729079400344
5108.600000000001,-0.01853330097348537,-0.5849842697944073,7.158595631700649
5124.400000000001,-0.02027226607228154,-0.6099848254843073,-8.568625750057372
5140.200000000001,-0.01782668569960204,-0.6451469933815589,-24.1134916569923
5156.000000000001,-0.01847113552344835,-0.6769709781992939,-39.64056521612871
5171.800000000001,-0.01831762188577222,-0.7193904584470484,-55.09628041424346
5187.600000000001,-0.01736590562343115,-0.7580042868006208,-70.71454539120512
5203.400000000001,-0.01821306876419227,-0.7821743925500102,-86.48816632482837
5219.200000000001,-0.01807377350444024,-0.8304906932735154,-101.9358321223727
5235.000000000001,-0.01932177919562218,-0.8719218546490879,-117.4572062531477
5250.800000000001,-0.01963663749598507,-0.9246261689371765,-132.9110598480984
5266.600000000001,-0.02310926486884985,-0.9740260283726342,-148.4007327290437
5282.400000000001,-0.01906948554433006,-1.027534436528623,-163.8588730117175
5298.200000000001,-0.01932251170600051,-1.069052712232527,-179.529331642579
5314.000000000001,-0.0185552383883652,-1.131876861777909,165.1203482977243
5329.800000000001,-0.01824025191699129,-1.182252262500542,149.6165559709685
5345.600000000001,-0.0185847313550387,-1.260851771538435,134.3862346875106
5361.400000000001,-0.01843494001450125,-1.307522056597437,118.6279820515142
5377.200000000001,-0.01897319947381458,-1.376702989128589,103.1507632538656
5393.000000000001,-0.02077614373578056,-1.446737043160811,87.87645079314606
5408.800000000001,-0.02354645578426755,-1.506949146821108,72.37784538869153
5424.600000000001,-0.02697255375863042,-1.57937508957394,56.97075361870028
5440.400000000001,-0.01939322040434106,-1.672168075807805,41.79375253379455
5456.200000000001,-0.01898877515331806,-1.75208314258647,26.35102983198687
5472.000000000001,-0.01769642242003001,-1.829634381286967,10.87131324369667
5487.800000000001,-0.01843200622602719,-1.91566507274241,-4.53432703712257
5503.600000000001,-0.01851641004444751,-1.997197794647306,-19.9366160001664
5519.400000000001,-0.01924034133206703,-2.094302555011748,-35.29914885253802
5535.200000000001,-0.01962385660244521,-2.183060422935906,-50.6725998529471
5551.000000000001,-0.02117802668601421,-2.300346847127464,-65.94286285185002
5566.800000000001,-0.02542165993917269,-2.368850027277305,-81.58186981254096
5582.600000000001,-0.019053514333882,-2.485558251702912,-96.83955087933279
5598.400000000001,-0.0189655992656831,-2.572778142309241,-112.2820147850483
5614.200000000001,-0.01875523300474663,-2.712714722670587,-127.4088499327584
5630.000000000001,-0.0184738966552563,-2.802301529512032,-143.0340101213662
5645.800000000001,-0.01886847123347055,-2.907065879559449,-158.4025653007256
5661.600000000001,-0.01961349555157582,-3.047866723122667,-173.9488243261492
5677.400000000001,-0.01960389940585731,-3.161376400239239,170.9406895892478
5693.200000000001,-0.02083767794805121,-3.2787366672022,155.4665462188087
5709.000000000001,-0.0224337097734713,-3.398359147113493,139.9835172365985
5724.800000000001,-0.02555377966103545,-3.541604020704101,124.6785210444143
5740.600000000001,-0.02967814130607442,-3.679464816045303,109.2918094049107
5756.400000000001,-0.01966399830724838,-3.819163159259497,93.92735762006269
5772.200000000001,-0.01926746734412879,-3.950028050067367,78.43280709612938
5788.000000000001,-0.01963699722019485,-4.094050328610742,63.1331587044892
5803.800000000001,-0.01863262218494593,-4.225934117608011,47.63186949791536
5819.600000000001,-0.01889684353365687,-4.38339424787242,32.25589876880693
5835.400000000001,-0.01852018398152718,-4.528357704739526,16.6699326801513
5851.200000000001,-0.01915094045778492,-4.705672692225233,1.397396078263148
5867.000000000001,-0.02085548050550962,-4.852433022182014,-14.04080696716281
5882.800000000001,-0.02322903509670917,-4.98124857959742,-29.65223042928081
5898.600000000001,-0.02727021053058052,-5.165445173912451,-44.95788397175712
5914.400000000001,-0.0313232540356559,-5.311771203213489,-60.34824103985388
5930.200000000001,-0.01992527541672454,-5.455028908249927,-76.06034165918727
5946.000000000001,-0.02014908168579629,-5.6268662875679,-91.54799346577897
5961.800000000001,-0.01969052656643289,-5.806820033545001,-107.0140293259333
5977.600000000001,-0.01991823021159817,-19.86425612141027,92.58488203311248
5993.400000000001,-0.01978565263294239,-22.13465710444575,76.30255962091618
6009.200000000001,-0.01975437076298308,-22.24621403746468,60.04036035596462
6025.000000000001,-0.01970346096979772,-22.3533816418941,43.79762759734335
6040.800000000001,-0.02115353092109758,-22.4584914253975,27.57230137328448
6056.600000000001,-0.02254770232755054,-22.56337258867435,11.31041490659564
6072.400000000001,-0.02565658627648252,-22.67617729657827,-4.924939056300651
6088.200000000001,-0.03017453349743875,-22.76329130404516,-21.14852210395361
6104.000000000001,-0.01971053509898547,-22.87610495572977,-37.42199160224982
6119.800000000001,-0.02075591672257317,-22.99429309194935,-53.63156462398911
6135.600000000001,-0.01956980894377448,-23.0983436638882,-69.84487046776358
6151.400000000001,-0.02021563759704787,-23.18906630630802,-86.07170467441679
6167.200000000001,-0.02046124101578527,-23.29333203011031,-102.2996220389906
6183.000000000001,-0.01994262414709989,-23.40203787086211,-118.5404220900498
6198.800000000001,-0.02024761838994728,-23.54076271921258,-134.6794990046307
6214.600000000001,-0.02090748911952981,-23.63342242641824,-150.9148196983049
6230.400000000001,-0.02202446213499105,-23.72501678381818,-167.1528514888617
6246.200000000001,-0.02356494695049595,-23.86035566647275,176.6342166363513
6262.000000000001,-0.02688807148969063,-23.96766741607523,160.3744953481121
6277.800000000001,-0.03064550555717016,-24.08090253355006,144.1631331335911
