#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321B027D8
#Date Time: 2023-06-12 12:28:32.890
#Start: 8000 Hz
#Stop: 100 Hz
#Steps: 501
#Wavegen: Wavegen C1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 5.47316 V
#Offset: 0.000111453 V
#Relative: no
#Channel: Channel 2
#Range: 5.4696 V
#Offset: 0.000228279 V
#Relative: yes

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
1364,-0.005919313854524862,-26.73044260531317,33.59913373300632
1379.8,-0.005370195273606066,-26.60931410846669,49.89821887071821
1395.6,-0.006282835736286931,-26.48320568258645,66.09962488659647
1411.4,-0.005745080101178745,-26.37740970438445,82.37032992199468
1427.2,-0.00542996300811427,-26.25754710576242,98.58483599467007
1443,-0.005630521718046134,-26.13234342610759,114.8020970069705
1458.8,-0.005412876575181313,-26.02001956274592,131.0859127103
1474.6,-0.0055656191820425,-25.90413942681557,147.2934365039073
1490.4,-0.005766801277315452,-25.78905313750004,163.4934822020556
1506.2,-0.006243964282510958,-25.67774593257108,179.7115074489786
1522,-0.006143027610961733,-25.56070838110754,-164.0966854535371
1537.8,-0.005839218296394624,-25.44686742677868,-147.8967286849221
1553.6,-0.005612964447179349,-25.32505791235246,-131.6560980537646
1569.4,-0.006229460095277519,-25.21464916985978,-115.4931150604071
1585.2,-0.005821031709994685,-25.10128667607064,-99.26353026985309
1601,-0.00641274829357315,-24.99288514495566,-83.11569672263772
1616.8,-0.006744489712518877,-24.87017692123365,-66.90302581463393
1632.6,-0.00672505596028181,-24.74762447000954,-50.64273556728445
1648.4,-0.006106018084305176,-24.63217482910694,-34.46436149667589
1664.2,-0.006631837024572263,-24.53385227516373,-18.22775597014301
1680,-0.006617329247328679,-24.42105295990746,-2.028506438469608
1695.8,-0.006362881766975026,-24.30211840643987,14.29594487987977
1711.6,-0.006449302866929246,-24.18425447930439,30.48309831865464
1727.4,-0.006067389872126195,-24.07025620168585,46.74621769444159
1743.2,-0.005725939936448037,-23.95724672500659,62.99123742585145
1759,-0.00716469540730927,-23.85723594103149,79.24962597704176
1774.8,-0.007113050613845848,-23.73933892681845,95.49494881096318
1790.6,-0.00599495130039418,-23.64865340818822,111.7198174757625
1806.4,-0.006764618738694159,-23.53931998322262,127.9512431857694
1822.2,-0.006728608474347458,-23.42899184046096,144.1718636309111
1838,-0.006844955362601709,-23.31302239695045,160.423447779039
1853.8,-0.00707561063668889,-23.22015612161255,176.6305557511659
1869.6,-0.007128093802685297,-23.10221411885295,-167.1552911730193
1885.4,-0.008062972935230572,-23.00365964839014,-150.9568847498684
1901.2,-0.006716951223280818,-22.8909252909739,-134.7185021653469
1917,-0.007785535071541855,-22.78334294140689,-118.5199859684801
1932.8,-0.006505982805223661,-22.68491675544496,-102.2962572821657
1948.6,-0.007496138924662742,-22.56401331953344,-86.09961886361771
1964.4,-0.007319860568984651,-22.45955822196126,-69.86609255371297
1980.2,-0.007831041638369073,-22.35568053146136,-53.62460910021309
1996,-0.00750388224509537,-22.24528384141351,-37.39200717067346
2011.8,-0.007083234559124752,-22.13822762063007,-21.17009529067482
2027.6,-0.006905204574649527,-21.90442561298091,-4.913405804853392
2043.4,-0.007875681426222841,-5.784215288304955,11.33362813943761
2059.2,-0.007884586905449572,-5.618117416686913,27.58217729820056
2075,-0.007608978978158218,-5.472953586099271,43.82571369440687
2090.8,-0.007997500539366461,-5.282386185203314,60.0542333539399
2106.6,-0.007799370071725538,-5.142102268100514,76.28477434841966
2122.400000000001,-0.007547043778391741,-4.98337338935724,92.56653153679113
2138.2,-0.007996727090270356,-4.814812094414812,108.8240140526861
2154,-0.008197040914317135,-4.64548178410587,125.0674370744795
2169.8,-0.007687810685066911,-4.539009596612911,141.3316863858142
2185.6,-0.007567171077489727,-4.382404320883952,157.5297827255695
2201.400000000001,-0.008134380345979183,-4.223138808032528,173.8029870571156
2217.2,-0.0070024280981882,-4.072507844934748,-169.9466098562337
2233,-0.008254389468963709,-3.946230408393805,-153.7496798783574
2248.800000000001,-0.008691444051825967,-3.804031004286226,-137.4826427202051
2264.6,-0.007568018855988829,-3.675638081206831,-121.2583865763327
2280.400000000001,-0.008414043903273015,-3.542470737982697,-105.0132372107923
2296.2,-0.008075380662714364,-3.416649718227722,-88.82785420676285
2312,-0.009045286156342638,-3.283646274650219,-72.56387843508745
2327.800000000001,-0.007892295951507131,-3.139935002889186,-56.31136163008635
2343.6,-0.008334934675098986,-3.045651794434076,-40.06472981004448
2359.400000000001,-0.008771671778614046,-2.917541659016303,-23.77724546203185
2375.2,-0.008283759777914748,-2.817336125295922,-7.563086711056192
2391,-0.009510143984203259,-2.709435978207368,8.722435662115332
2406.800000000001,-0.008484795894599249,-2.578558649515374,24.9473622224834
2422.6,-0.009307061882750949,-2.466139638199358,41.23330609839805
2438.400000000001,-0.008528837166760247,-2.381082172600007,57.47367924607139
2454.2,-0.009195293234842267,-2.29212642766575,73.77906176718587
2470,-0.00897433094513808,-2.172667983974421,90.06176058937774
2485.800000000001,-0.00987439905745072,-2.089990584274869,106.2959507939877
2501.6,-0.009530639093181515,-1.99678209846139,122.6038159640444
2517.400000000001,-0.009126683520049894,-1.907584971849253,138.8115245361447
2533.2,-0.008902133748438209,-1.829479280514748,155.1261985598558
2549,-0.009229772599350259,-1.734639350864506,171.3490811209953
2564.800000000001,-0.008609950061576993,-1.679879600340922,-172.3596328807811
2580.6,-0.009733554442739711,-1.5956965486706,-156.1043632272562
2596.400000000001,-0.009105850473799249,-1.521443476569573,-139.8296971704972
2612.2,-0.009904701357717479,-1.454232402422595,-123.5788062332441
2628,-0.008851131550379627,-1.372618866889425,-107.3113997762089
2643.800000000001,-0.01018401218712669,-1.312428468222313,-91.0190961163668
2659.6,-0.009286404884911642,-1.263047389847894,-74.74513974881883
2675.400000000001,-0.008882626173668003,-1.183815314593767,-58.51786945591848
2691.2,-0.01049076855154214,-1.133340630976333,-42.22357482336542
2707,-0.009495494294559462,-1.082819028951117,-25.92677250585287
2722.800000000001,-0.01066418228611502,-1.032425464005489,-9.606622512135383
2738.6,-0.009908222274210642,-0.9837105536134462,6.642401741795339
2754.400000000001,-0.01056187241248688,-0.9351611052861931,22.93714672341439
2770.2,-0.01069092755617512,-0.890063243368636,39.30831236110687
2786,-0.01070000223988822,-0.8454745130442277,55.58624924325386
2801.800000000001,-0.01113133864247255,-0.7993352141787897,71.89263759722358
2817.6,-0.0103897628451837,-0.7639988896024531,88.23888070960804
2833.400000000001,-0.01135102983990296,-0.7220294476808495,104.4977100584828
2849.2,-0.01090867416671042,-0.6878115931605921,120.6888433622721
2865,-0.01020109571442875,-0.6582795280969003,137.1905406081243
2880.800000000001,-0.01076777685966201,-0.6325789049140007,153.4920834597735
2896.6,-0.01104724558109214,-0.5991225050982518,169.7518129206105
2912.400000000001,-0.01083461438344743,-0.5750387353658714,-173.8777016528103
2928.2,-0.01131507224251174,-0.544162771686343,-157.7453943307699
2944,-0.01057946527375192,-0.5227379807904402,-141.2854935211473
2959.800000000001,-0.01065433804640206,-0.4893347539479486,-124.924207087197
2975.6,-0.01097639545557612,-0.4675375454735442,-108.7209343504797
2991.400000000001,-0.01076334801245107,-0.4462349806164535,-92.32730376748133
3007.2,-0.0115428990032483,-0.4257383128917435,-76.0384043800002
3023,-0.01125577528522028,-0.404630597473756,-59.58626827997415
3038.800000000001,-0.01067301709048843,-0.3877839748829592,-43.24799701207298
3054.6,-0.01172253637498962,-0.3678337903444254,-26.89345064610415
3070.400000000001,-0.01166022926748996,-0.3504100966299102,-10.52916002856364
3086.2,-0.01173092327342874,-0.3327076130730102,5.849521062299179
3102,-0.01209120769403221,-0.3202486617272386,22.23877612698943
3117.800000000001,-0.0121460454901287,-0.3076022913743089,38.62865323103969
3133.6,-0.0120175809999533,-0.2921787630848454,55.03416577515325
3149.400000000001,-0.01184509851335331,-0.2786660430986762,71.37029463436129
3165.2,-0.01175269739008708,-0.2721520546254906,87.88949657845824
3181,-0.01226785780377072,-0.2559876545328742,104.1311627639569
3196.800000000001,-0.01268693972164748,-0.2423382239512821,120.7289667338022
3212.6,-0.01215027655528532,-0.2383190958757331,137.1572100443037
3228.400000000001,-0.01144503174872674,-0.2289732603434771,153.7123430342807
3244.2,-0.01187324378005805,-0.2195341278622676,169.9960350597308
3260,-0.01222255361185403,-0.2113453846670778,-173.2569974982511
3275.800000000001,-0.01226430739442488,-0.203226530463907,-156.3249456366026
3291.6,-0.01165244793170988,-0.1960443455284545,-140.6181553720572
3307.400000000001,-0.01192038800630618,-0.1870413787001875,-123.9805118181781
3323.2,-0.01267337789301527,-0.1823406381987326,-108.0234407768103
3339,-0.01230902593496785,-0.1733724150117734,-91.8061101461315
3354.800000000001,-0.01252248603613886,-0.173077694599964,-74.23060959066717
3370.6,-0.01330823110015628,-0.1654505179674618,-57.8840203716108
3386.400000000001,-0.01305984130453765,-0.163188239295938,-40.99225756634145
3402.2,-0.01272158657637049,-0.1588275976056134,-23.90811401605695
3418,-0.01257834633100031,-0.1535861565417823,-8.255044631526422
3433.800000000001,-0.01256949565343378,-0.1504946372880274,9.264918756692452
3449.6,-0.01367055890377535,-0.1474711245518528,26.75104954262089
3465.400000000001,-0.01272716195976589,-0.1429063915126793,43.36133915663514
3481.2,-0.01245962887396271,-0.1420280035772861,60.54115450822351
3497,-0.0136250470520892,-0.1381852285508811,78.07077592603804
3512.800000000001,-0.0141949169520292,-0.1354983400947112,96.62472046444873
3528.6,-0.01354047732246789,-0.133345095889449,111.5816125246535
3544.400000000001,-0.01327353513653023,-0.1333172553239249,-160.8758527458196
3560.2,-0.01398682801423585,-0.1307501863772124,-144.3743692106505
3576,-0.01395326296277232,-0.1279752359136212,-128.3600265846997
3591.800000000001,-0.01312237525392575,-0.1284315623491535,-112.3508044617264
3607.6,-0.0136931646598052,-0.1276734131516468,-96.40292582040651
3623.400000000001,-0.01394656018365841,-0.1252607495598978,-80.38978892962612
3639.2,-0.0133815218684759,-0.126935129501255,-64.44426406963608
3655,-0.01317587070112525,-0.1244893384394813,-48.53487548876238
3670.800000000001,-0.01312456729440151,-0.1232934003342268,-32.46586541359953
3686.6,-0.01428803792674885,-0.1227195287448839,-16.48474941444087
3702.400000000001,-0.01364588168362124,-0.1231128614280487,-0.4887723339865403
3718.2,-0.01350416858278775,-0.1219642899827226,15.60047988169364
3734,-0.01332390941429557,-0.1205093996240417,31.57109745217355
3749.800000000001,-0.01383674318477982,-0.1199157599270483,47.71152542993816
3765.6,-0.01466621614783536,-0.1186635997114891,63.60670663913565
3781.400000000001,-0.01474873306282723,-0.1184158979268295,79.64910411037388
3797.2,-0.01425260953567296,-0.1173066910660526,95.82649992271612
3813,-0.01439140501396251,-0.1168993413115005,111.7558051950137
3828.800000000001,-0.01500782600670251,-0.1167285445757432,127.8257371225714
3844.6,-0.01475620280317557,-0.1141250839865641,143.8333331420572
3860.400000000001,-0.01426120772183453,-0.1145883682593938,159.909266944224
3876.2,-0.01426605780227715,-0.1127323072955162,175.9463091076732
3892,-0.0145918401751311,-0.1131392162572908,-168.0263316827618
3907.800000000001,-0.01538595080266166,-0.1138334672847227,-151.9498051364387
3923.6,-0.01496564060637652,-0.1132621032875823,-135.7764494398256
3939.400000000001,-0.01477048648776083,-0.1139965518823972,-119.799299044506
3955.2,-0.01438042260700452,-0.112710086198009,-103.7933776338867
3971,-0.01418080167090871,-0.1121192503851056,-87.79541576725406
3986.800000000001,-0.01515931790080992,-0.1109526135569177,-71.62673513919023
4002.6,-0.01512742313100058,-0.1103813828838911,-55.71045952041172
4018.400000000001,-0.01389349858163627,-0.1108408915419917,-39.37297935523061
4034.2,-0.0142706545965318,-0.1101142766915384,-23.40149357355724
4050,-0.01470116955165061,-0.1099666206092849,-7.461034220870951
4065.800000000001,-0.01566649079077746,-0.1094891548456259,8.663488368156461
4081.6,-0.01598316622511561,-0.1071304705729777,24.77550149736126
4097.400000000001,-0.01519167743123548,-0.1050817424974129,40.83902627459646
4113.200000000001,-0.01543037550935894,-0.1051354763449185,56.89535012504837
4129.000000000001,-0.01522259017523796,-0.1048411020255857,72.90217271106471
4144.800000000001,-0.01629378804568752,-0.1054892915269641,88.91381553671314
4160.6,-0.01602295021579608,-0.1056522159129496,105.1769272950398
4176.400000000001,-0.01586073239623416,-0.1050133710863554,121.1670044668032
4192.200000000001,-0.01576632350428004,-0.105562447212834,137.2002901989707
4208.000000000001,-0.01572625593631141,-0.1058380204019808,153.1693866823508
4223.8,-0.01582207946393783,-0.1063875601090728,169.3854169952298
4239.6,-0.01706081350878103,-0.1077907336556659,-174.522567613928
4255.400000000001,-0.0165150593007794,-0.1076295887743431,-158.4556612376691
4271.200000000001,-0.01599115114957218,-0.1084085538665564,-142.4919022544373
4287.000000000001,-0.01645900549447043,-0.1084014726068706,-126.4743722819368
4302.800000000001,-0.01642201212928001,-0.1094943320504254,-110.4055748268514
4318.600000000001,-0.01664315702310344,-0.1105469960679625,-94.33510947092012
4334.400000000001,-0.01683760366097222,-0.112215409860532,-78.26552472671464
4350.200000000001,-0.016117340491999,-0.1140979508771587,-62.20404172153684
4366.000000000001,-0.01615860139011072,-0.1144695668094391,-46.16832158325433
4381.800000000001,-0.01600775730504383,-0.1152794815566813,-30.05942673932066
4397.600000000001,-0.0154403222594828,-0.1179424531744123,-14.10024981828876
4413.400000000001,-0.01574812244170816,-0.1194335509209349,2.022775491952656
4429.200000000001,-0.01724558520794362,-0.1209216037544863,17.92426902857502
4445.000000000001,-0.0168224704838217,-0.1224281942369868,34.00205917870978
4460.800000000001,-0.01650556370402173,-0.1253261179580642,49.94307321660754
4476.600000000001,-0.01599765928115267,-0.1285576117692793,66.12252743414361
4492.400000000001,-0.01567612075756097,-0.1297465169808384,82.04038280192741
4508.200000000001,-0.01610855558097034,-0.1335457954450898,98.13487190818407
4524.000000000001,-0.01778865582294182,-0.1348404088124431,114.106237372866
4539.800000000001,-0.01998119764501067,-0.136799201558611,130.1070798514392
4555.600000000001,-0.01731398124627528,-0.2477908793463287,146.0176201890377
4571.400000000001,-0.01649347963244832,-7.681437763635019,162.0807278783838
4587.200000000001,-0.01630974046813307,-7.800467566845399,178.0243024942164
4603.000000000001,-0.01653106165837115,-8.53261936451848,-166.0036411789089
4618.800000000001,-0.01640305454957087,-9.065239577887526,-150.0496967178267
4634.600000000001,-0.01814443461905548,-9.407831248173871,-134.0177086997874
4650.400000000001,-0.01734197656012039,-9.75936250645575,-118.0710398987303
4666.200000000001,-0.01739899923750453,-10.38030277455809,-102.1573358557432
4682.000000000001,-0.01748874349064895,-10.74562730821927,-86.16968173500217
4697.800000000001,-0.01674362557773925,-10.62017570407201,-70.41919763067486
4713.600000000001,-0.01630273473359221,-10.85261455834366,-54.45470948245109
4729.400000000001,-0.01676168553384396,-11.21445315141582,-38.44507928081708
4745.200000000001,-0.01844455142412672,-11.45286942641184,-22.69543724332956
4761.000000000001,-0.02131780455383961,-12.31921860928169,-6.650144404314861
4776.800000000001,-0.0179760502019469,-12.40113289438872,9.341366106162132
4792.600000000001,-0.01729599909276466,-12.12870433339269,25.24786504481458
4808.400000000001,-0.01748781669447798,-12.41494501683773,41.11820093068231
4824.200000000001,-0.01730281214378197,-12.38809969902763,56.93216440445453
4840.000000000001,-0.01754285672932318,-12.87949495437475,72.78215395963325
4855.800000000001,-0.01809506975243303,-13.01788931894447,88.62189549216733
4871.600000000001,-0.02075320077379416,-12.97270459598414,104.4723740102394
4887.400000000001,-0.01846390996993012,-13.27903647730503,120.334363037362
4903.200000000001,-0.01854285665891916,-13.40860980991717,136.2225974963837
4919.000000000001,-0.01824086624373101,-13.75630473642838,151.9225386791817
4934.800000000001,-0.01808788099897256,-13.78302449738198,167.6203624142768
4950.600000000001,-0.01805174638658317,-14.03095099843067,-176.4741895793235
4966.400000000001,-0.01848404903791051,-14.1598334402556,-160.6588553308734
4982.200000000001,-0.01918784735865572,-14.33171502465882,-144.9499320421926
4998.000000000001,-0.02106812574659297,-14.49533153320845,-129.129840783262
5013.800000000001,-0.01801154288706626,-14.65607408831656,-113.3794505234675
5029.600000000001,-0.01812306030340102,-14.8051290132917,-97.65624077230851
5045.400000000001,-0.01779386483737228,-14.94385976950034,-81.91191899266653
5061.200000000001,-0.01765732341722314,-15.1074121193944,-66.20584749248108
5077.000000000001,-0.01806377700822576,-15.24191639820893,-50.47053269587991
5092.800000000001,-0.01825041410399604,-15.44240561346472,-34.81499087941503
5108.600000000001,-0.0195934430607293,-15.54245203397841,-19.0953469064786
5124.400000000001,-0.02190102232304305,-15.6504694040277,-3.413082813792966
5140.200000000001,-0.01858009327101979,-15.77307172641088,12.27529545980544
5156.000000000001,-0.01840866405559374,-15.96524083666478,27.74053732627843
5171.800000000001,-0.01918102176207608,-16.13318740357396,43.49488289276132
5187.600000000001,-0.0185917187945263,-16.17467275471579,59.04740667054514
5203.400000000001,-0.01867543708038465,-16.43004457802689,74.63156396970011
5219.200000000001,-0.01916622404156457,-16.5375989303514,90.30436771855301
5235.000000000001,-0.01974668143315086,-16.61485001310333,105.8255254992362
5250.800000000001,-0.02080738178390176,-16.74401606422507,121.6168995250444
5266.600000000001,-0.02320583884931702,-16.88316454750059,137.2605418323801
5282.400000000001,-0.01895260477222919,-16.96573752113257,152.643025911346
5298.200000000001,-0.01894038138371464,-17.16201074140581,168.321200129669
5314.000000000001,-0.01881140910873768,-17.31915149681907,-176.2131648759522
5329.800000000001,-0.01884596803563558,-17.41029141274899,-160.7585766196441
5345.600000000001,-0.01877824977143248,-17.50210710601745,-145.2471068761951
5361.400000000001,-0.01896096744017792,-17.69884135325201,-129.7427461126594
5377.200000000001,-0.01923231437251125,-17.75321730728752,-114.2599892207434
5393.000000000001,-0.02110165797628668,-17.8729808005928,-98.71166401191134
5408.800000000001,-0.02362769956794476,-18.0520635232369,-83.2793650109991
5424.600000000001,-0.02780003947453773,-18.15655164805242,-67.6233838835745
5440.400000000001,-0.01968840680578661,-18.23961980933309,-52.47137083789698
5456.200000000001,-0.01955340950912769,-18.36956279187005,-36.96030490043526
5472.000000000001,-0.01976044690223322,-18.49177479135059,-21.52684497024886
5487.800000000001,-0.01914882184212717,-18.60592112808883,-6.119689550554018
5503.600000000001,-0.01916902428872725,-18.72058139716808,9.212226056484008
5519.400000000001,-0.01959930684146537,-18.83572480719702,24.75419559156198
5535.200000000001,-0.02077916879229935,-18.95002285032057,40.11958205202112
5551.000000000001,-0.02310196868737414,-19.06670662705961,55.73873725141839
5566.800000000001,-0.02611140493142857,-19.17927042040703,70.99624248370912
5582.600000000001,-0.0203498641240897,-19.31985903249794,86.40476384568362
5598.400000000001,-0.01999596818073545,-19.39486197335297,101.7812893567212
5614.200000000001,-0.01914095226729928,-19.55188026938949,117.1551577494745
5630.000000000001,-0.01961263962216904,-19.63255839265178,132.627037488232
5645.800000000001,-0.01917652376607914,-19.76152036961966,147.8331290490136
5661.600000000001,-0.0192861934494513,-19.87148754341893,163.2915561925978
5677.400000000001,-0.01967882927349549,-20.01635655776227,178.7895685761769
5693.200000000001,-0.02055583288195729,-20.10354889313863,-165.8194878724545
5709.000000000001,-0.02297177680926223,-20.19881958508032,-150.514042784084
5724.800000000001,-0.02507298956832927,-20.32134858362492,-135.2305760388286
5740.600000000001,-0.03014051101310395,-20.39520684038201,-119.8499341378601
5756.400000000001,-0.01969263310145153,-20.53368268609113,-104.406788533232
5772.200000000001,-0.01991831112059411,-20.61668462910368,-89.05380307743836
5788.000000000001,-0.02032951269348499,-20.752186458123,-73.68874542166226
5803.800000000001,-0.01989140252527539,-20.84276928676696,-58.27230640723305
5819.600000000001,-0.01955238831421933,-20.9628488018952,-42.91592384945758
5835.400000000001,-0.02002120841257761,-21.05151168011002,-27.50304541784725
5851.200000000001,-0.02051464987430409,-21.1633786332967,-12.09807888104078
5867.000000000001,-0.02154862292346457,-21.26217389149131,3.335663622637961
5882.800000000001,-0.02417571362548062,-21.37934823393306,18.83044178234213
5898.600000000001,-0.02732841482408634,-21.48816095062471,34.18016881098715
5914.400000000001,-0.03223712896939816,-21.60361296356026,49.53963331716687
5930.200000000001,-0.02013781756612987,-21.70477150940177,64.9923768917234
5946.000000000001,-0.02011758027071344,-21.81001026244262,80.59940778235755
5961.800000000001,-0.02045159424446803,-21.92067841406092,95.94904541061324
5977.600000000001,-0.01962459235957893,-22.02661125849038,111.3024259326821
5993.400000000001,-0.01974201783001991,-22.13862568288786,126.8954701379919
6009.200000000001,-0.01998366539066038,-22.24394298020855,142.4318674679791
6025.000000000001,-0.02072854316147365,-22.34906477269813,157.8159307736094
6040.800000000001,-0.02165684021954557,-22.45816893244871,173.3279235017624
6056.600000000001,-0.023112980391419,-22.56333629143234,-171.2063572858966
6072.400000000001,-0.02607242718449426,-22.66714068741862,-11.00933761171014
6088.200000000001,-0.03041758380775464,-22.78067041601949,5.215303303614034
6104.000000000001,-0.02036179328402053,-22.89020720588394,21.41900913398378
6119.800000000001,-0.02050344489201451,-22.99333414829649,37.65919380694582
6135.600000000001,-0.02036691101561544,-23.09869729327982,53.90073563457478
6151.400000000001,-0.02017699846277157,-23.20985967808455,70.12566712111979
6167.200000000001,-0.01965172538547246,-23.32234267660013,86.39232357467559
6183.000000000001,-0.02024671669587374,-23.4124892502556,102.6328673480752
6198.800000000001,-0.02037711938801049,-23.51418701845953,118.8590523446865
6214.600000000001,-0.02138419214736786,-23.64103012851287,135.1462873313681
6230.400000000001,-0.02171754822070742,-23.75915632439157,151.3710282305185
6246.200000000001,-0.02409449882524504,-23.84958256460177,167.584406585487
6262.000000000001,-0.02675003320272586,-23.96543750666542,-176.1830083933687
6277.800000000001,-0.03087134325166394,-24.08133013221527,-159.9005615868982
